,Unnamed: 0_x,Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Unnamed: 0_y,Year_x,permit,Unnamed: 0,Date,Year_y,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
142,45,117914,2014-03-23,2014,California,San Francisco,Turk St and Taylor St,0,7,0,0,0,1704,2014,1.0,81,2014-03-23,2014,3,23,6,2010,1,82,12,Sunday,March,True,False
143,47,172722,2014-03-23,2014,California,Long Beach,601 Long Beach Boulevard,1,3,0,0,0,1704,2014,1.0,81,2014-03-23,2014,3,23,6,2010,1,82,12,Sunday,March,True,False
144,46,117818,2014-03-23,2014,Texas,Arlington,2700 Majesty Drive,1,3,0,0,0,1742,2014,0.0,81,2014-03-23,2014,3,23,6,2010,1,82,12,Sunday,March,True,False
145,65,173109,2014-04-22,2014,California,Los Angeles,6419 Brynhurst Avenue,1,3,0,0,0,1704,2014,1.0,111,2014-04-22,2014,4,22,1,2010,2,112,17,Tuesday,April,False,False
146,74,156823,2014-05-10,2014,California,Sacramento,3031 Guadalajara Way,1,6,0,0,2,1704,2014,1.0,129,2014-05-10,2014,5,10,5,2010,2,130,19,Saturday,May,True,False
147,75,134044,2014-05-10,2014,Georgia,Stone Mountain,1100 To Lani Farm Road,1,3,0,0,1,1709,2014,0.0,129,2014-05-10,2014,5,10,5,2010,2,130,19,Saturday,May,True,False
148,76,134052,2014-05-10,2014,Georgia,Decatur,Shamrock Dr,2,3,0,0,1,1709,2014,0.0,129,2014-05-10,2014,5,10,5,2010,2,130,19,Saturday,May,True,False
149,80,136567,2014-05-17,2014,California,Coachella,84000 block of Pedro Drive,1,3,0,0,1,1704,2014,1.0,136,2014-05-17,2014,5,17,5,2010,2,137,20,Saturday,May,True,False
150,81,136163,2014-05-17,2014,Washington,Washington,2200 block of Adams Pl NE,0,5,0,0,0,1746,2014,0.0,136,2014-05-17,2014,5,17,5,2010,2,137,20,Saturday,May,True,False
151,90,153532,2014-05-31,2014,California,San Bernardino,800 block of West Victoria St,1,3,0,0,0,1704,2014,1.0,150,2014-05-31,2014,5,31,5,2010,2,151,22,Saturday,May,True,False
152,101,149706,2014-06-13,2014,California,Los Angeles,8600 block of South Figueroa Street,3,1,0,0,0,1704,2014,1.0,163,2014-06-13,2014,6,13,4,2010,2,164,24,Friday,June,False,False
153,107,154136,2014-06-22,2014,California,Windsor,Windsor Avenue,1,3,0,0,0,1704,2014,1.0,172,2014-06-22,2014,6,22,6,2010,2,173,25,Sunday,June,True,False
154,112,152722,2014-06-27,2014,California,San Diego,1600 block of Cathy Street,1,3,0,0,0,1704,2014,1.0,177,2014-06-27,2014,6,27,4,2010,2,178,26,Friday,June,False,False
155,130,155943,2014-07-07,2014,California,San Bernardino,312  E Baseline Street ,1,4,0,0,0,1704,2014,1.0,187,2014-07-07,2014,7,7,0,2010,3,188,28,Monday,July,False,False
156,129,162305,2014-07-07,2014,Kentucky,Stopover,KY 194E,0,4,0,0,0,1716,2014,0.0,187,2014-07-07,2014,7,7,0,2010,3,188,28,Monday,July,False,False
157,134,157857,2014-07-12,2014,California,Pasadena,1700 block of Summit Avenue,3,2,0,0,0,1704,2014,1.0,192,2014-07-12,2014,7,12,5,2010,3,193,28,Saturday,July,True,False
158,136,158387,2014-07-13,2014,California,Sacramento,1972 Fulton Ave,1,4,0,0,0,1704,2014,1.0,193,2014-07-13,2014,7,13,6,2010,3,194,28,Sunday,July,True,False
159,135,159291,2014-07-13,2014,Washington,Washington,1700 block of Lincoln Rd NE,0,4,0,0,0,1746,2014,0.0,193,2014-07-13,2014,7,13,6,2010,3,194,28,Sunday,July,True,False
160,138,158306,2014-07-13,2014,Washington,Skyway,12600 Renton Avenue South ,0,5,0,0,0,1746,2014,0.0,193,2014-07-13,2014,7,13,6,2010,3,194,28,Sunday,July,True,False
161,137,158589,2014-07-13,2014,Connecticut,Stamford,84 West Park Place,0,5,0,0,0,1706,2014,1.0,193,2014-07-13,2014,7,13,6,2010,3,194,28,Sunday,July,True,False
162,161,170704,2014-08-06,2014,California,Bakersfield,1700 block of Quincy Street ,3,1,0,0,0,1704,2014,1.0,217,2014-08-06,2014,8,6,2,2010,3,218,32,Wednesday,August,False,False
163,188,183432,2014-08-31,2014,California,Livermore,200 block of South Q Street ,0,5,0,0,0,1704,2014,1.0,242,2014-08-31,2014,8,31,6,2010,3,243,35,Sunday,August,True,False
164,191,185430,2014-09-03,2014,California,Los Angeles,East 27th and Stanford ,0,6,0,0,0,1704,2014,1.0,245,2014-09-03,2014,9,3,2,2010,3,246,36,Wednesday,September,False,False
165,209,198527,2014-09-29,2014,California,Fresno,2300 block of West Fountain Way ,0,4,0,0,0,1704,2014,1.0,271,2014-09-29,2014,9,29,0,2010,3,272,40,Monday,September,False,False
166,208,198051,2014-09-29,2014,South Carolina,Walterboro,29 Sandy Dam Lane,1,6,0,1,2,1739,2014,0.0,271,2014-09-29,2014,9,29,0,2010,3,272,40,Monday,September,False,False
167,211,201502,2014-10-04,2014,California,Pomona,1925 West Holt Avenue ,0,4,0,0,0,1704,2014,1.0,276,2014-10-04,2014,10,4,5,2010,4,277,40,Saturday,October,True,False
168,210,201648,2014-10-04,2014,Tennessee,Memphis,1400 block of Gherald Street,2,2,0,0,0,1741,2014,0.0,276,2014-10-04,2014,10,4,5,2010,4,277,40,Saturday,October,True,False
169,217,204310,2014-10-12,2014,California,Stockton,1100 block of East March Lane,3,1,0,0,0,1704,2014,1.0,284,2014-10-12,2014,10,12,6,2010,4,285,41,Sunday,October,True,False
170,218,204477,2014-10-12,2014,Georgia,Atlanta,Arthur Langford Jr Place,1,3,0,0,0,1709,2014,0.0,284,2014-10-12,2014,10,12,6,2010,4,285,41,Sunday,October,True,False
171,228,216533,2014-11-05,2014,California,San Francisco,1100 block of Alabama Street ,0,4,0,0,0,1704,2014,1.0,308,2014-11-05,2014,11,5,2,2010,4,309,45,Wednesday,November,False,False
172,229,218054,2014-11-07,2014,California,Los Angeles,East 126th Street and North Compton Avenue,0,4,0,0,0,1704,2014,1.0,310,2014-11-07,2014,11,7,4,2010,4,311,45,Friday,November,False,False
173,230,217401,2014-11-07,2014,California,Compton,136th Street ,0,4,0,0,0,1704,2014,1.0,310,2014-11-07,2014,11,7,4,2010,4,311,45,Friday,November,False,False
174,231,217831,2014-11-08,2014,California,Pomona,499 E. Arrow Highway,0,5,0,0,0,1704,2014,1.0,311,2014-11-08,2014,11,8,5,2010,4,312,45,Saturday,November,True,False
175,244,225036,2014-11-26,2014,California,San Francisco,Mission and 13th streets,0,6,0,0,0,1704,2014,1.0,329,2014-11-26,2014,11,26,2,2010,4,330,48,Wednesday,November,False,False
176,269,269679,2014-12-27,2014,California,Los Angeles,8800 block of South Figueroa Street,1,3,0,0,0,1704,2014,1.0,360,2014-12-27,2014,12,27,5,2010,4,361,52,Saturday,December,True,False
177,270,270036,2014-12-27,2014,California,Sacramento,4000 block of May Street,0,4,0,0,0,1704,2014,1.0,360,2014-12-27,2014,12,27,5,2010,4,361,52,Saturday,December,True,False
178,9,97407,2014-01-16,2014,Oklahoma,Ardmore,H St NE and Martin Luther King Blvd,1,4,1,0,0,1735,2014,0.0,15,2014-01-16,2014,1,16,3,2010,1,16,3,Thursday,January,False,False
179,10,97365,2014-01-16,2014,Utah,Spanish Fork,37 N 630 West,4,0,1,0,0,1743,2014,0.0,15,2014-01-16,2014,1,16,3,2010,1,16,3,Thursday,January,False,False
180,55,125863,2014-04-06,2014,Oklahoma,Oklahoma City,Northwest 29th Street and Portland Avenue,0,4,0,0,0,1735,2014,0.0,95,2014-04-06,2014,4,6,6,2010,2,96,14,Sunday,April,True,False
181,54,123666,2014-04-06,2014,Massachusetts,Springfield,90 Worthington St.,0,4,0,0,0,1720,2014,1.0,95,2014-04-06,2014,4,6,6,2010,2,96,14,Sunday,April,True,False
182,175,175788,2014-08-16,2014,Utah,Salt Lake City,122 Pierpont Avenue,0,6,0,0,0,1743,2014,0.0,227,2014-08-16,2014,8,16,5,2010,3,228,33,Saturday,August,True,False
183,176,175779,2014-08-16,2014,New Jersey,Plainfield,West 3rd Street and Monroe Avenue,1,3,0,0,0,1729,2014,1.0,227,2014-08-16,2014,8,16,5,2010,3,228,33,Saturday,August,True,False
184,12,98836,2014-01-21,2014,New Jersey,Newark,Springfield Avenue ,2,3,0,0,0,1729,2014,1.0,20,2014-01-21,2014,1,21,1,2010,1,21,4,Tuesday,January,False,False
185,100,156245,2014-06-09,2014,New Jersey,Paterson,Rosa Parks Boulevard and Godwin Avenue,0,6,0,0,0,1729,2014,1.0,159,2014-06-09,2014,6,9,0,2010,2,160,24,Monday,June,False,False
186,142,161302,2014-07-21,2014,New Jersey,Irvington,36 Welland Avenue,0,6,0,0,0,1729,2014,1.0,201,2014-07-21,2014,7,21,0,2010,3,202,30,Monday,July,False,False
187,143,162008,2014-07-21,2014,Tennessee,Memphis,300 block of Foote Park Lane,0,4,0,0,0,1741,2014,0.0,201,2014-07-21,2014,7,21,0,2010,3,202,30,Monday,July,False,False
188,247,226150,2014-11-29,2014,New Jersey,Newark,348 S Orange Ave,1,3,0,0,0,1729,2014,1.0,332,2014-11-29,2014,11,29,5,2010,4,333,48,Saturday,November,True,False
189,248,225903,2014-11-29,2014,Georgia,Atlanta,1600 block of Richmond Avenue,3,2,0,0,0,1709,2014,0.0,332,2014-11-29,2014,11,29,5,2010,4,333,48,Saturday,November,True,False
190,258,264901,2014-12-16,2014,New Jersey,Elizabeth,Anna Street,0,4,0,0,0,1729,2014,1.0,349,2014-12-16,2014,12,16,1,2010,4,350,51,Tuesday,December,False,False
191,21,104721,2014-02-07,2014,Florida,Miami,Northwest 41st Street and 9th Avenue ,0,5,0,0,0,1708,2014,0.0,37,2014-02-07,2014,2,7,4,2010,1,38,6,Friday,February,False,False
192,26,107417,2014-02-16,2014,Florida,Orlando (Pine Hills),4500 block of Charlene Terrace,1,6,0,0,0,1708,2014,0.0,46,2014-02-16,2014,2,16,6,2010,1,47,7,Sunday,February,True,False
193,30,107433,2014-02-16,2014,Florida,Jacksonville,1187 S. Edgewood Ave.,1,4,0,0,0,1708,2014,0.0,46,2014-02-16,2014,2,16,6,2010,1,47,7,Sunday,February,True,False
194,27,108659,2014-02-16,2014,Texas,Fort Worth, 115 NW 25th St.,1,4,0,0,0,1742,2014,0.0,46,2014-02-16,2014,2,16,6,2010,1,47,7,Sunday,February,True,False
195,29,107519,2014-02-16,2014,Texas,Dallas,2600 block of South Harwood Street,1,7,0,0,0,1742,2014,0.0,46,2014-02-16,2014,2,16,6,2010,1,47,7,Sunday,February,True,False
196,28,107673,2014-02-16,2014,Indiana,Fort Wayne,Lafayette Street and East Tillman Road,0,5,0,0,0,1713,2014,0.0,46,2014-02-16,2014,2,16,6,2010,1,47,7,Sunday,February,True,False
197,108,150299,2014-06-24,2014,Florida,Miami,Northwest 12th Avenue and 65th Street,2,7,0,0,0,1708,2014,0.0,174,2014-06-24,2014,6,24,1,2010,2,175,26,Tuesday,June,False,False
198,187,182974,2014-08-29,2014,Florida,Brooksville,820 Peach St,3,1,0,0,0,1708,2014,0.0,240,2014-08-29,2014,8,29,4,2010,3,241,35,Friday,August,False,False
199,193,188332,2014-09-06,2014,Florida,Orlando,2015 Orange Blossom Trail,0,4,0,0,0,1708,2014,0.0,248,2014-09-06,2014,9,6,5,2010,3,249,36,Saturday,September,True,False
200,194,186488,2014-09-06,2014,Georgia,Macon,576 Poplar Street,0,5,0,0,0,1709,2014,0.0,248,2014-09-06,2014,9,6,5,2010,3,249,36,Saturday,September,True,False
201,200,192851,2014-09-18,2014,Florida,Bell,2550 NW 29th Terrace,7,0,1,0,0,1708,2014,0.0,260,2014-09-18,2014,9,18,3,2010,3,261,38,Thursday,September,False,False
202,233,221577,2014-11-15,2014,Florida,Miami,NW 55th and 12th,1,3,0,0,0,1708,2014,0.0,318,2014-11-15,2014,11,15,5,2010,4,319,46,Saturday,November,True,False
203,232,221347,2014-11-15,2014,Missouri,Springfield,2555 N. Glenstone,4,0,0,0,1,1724,2014,0.0,318,2014-11-15,2014,11,15,5,2010,4,319,46,Saturday,November,True,False
204,255,263382,2014-12-13,2014,Florida,Tampa,810 E. Skagway Ave.,0,5,0,0,0,1708,2014,0.0,346,2014-12-13,2014,12,13,5,2010,4,347,50,Saturday,December,True,False
205,256,263376,2014-12-14,2014,Florida,Miami,1311 Northwest 2nd Avenue,1,4,0,0,0,1708,2014,0.0,347,2014-12-14,2014,12,14,6,2010,4,348,50,Sunday,December,True,False
206,15,101301,2014-01-27,2014,North Carolina,Rocky Mount,821 Word Plaza,0,4,0,0,1,1732,2014,1.0,26,2014-01-27,2014,1,27,0,2010,1,27,5,Monday,January,False,False
207,16,113665,2014-01-27,2014,Washington,Seattle,2nd Avenue South and South Main Street,1,4,0,0,1,1746,2014,0.0,26,2014-01-27,2014,1,27,0,2010,1,27,5,Monday,January,False,False
208,151,176329,2014-07-30,2014,North Carolina,Hope Mills,5109 New Moon Dr,2,4,1,0,0,1732,2014,1.0,210,2014-07-30,2014,7,30,2,2010,3,211,31,Wednesday,July,False,False
209,61,156828,2014-04-14,2014,Washington,Washington,1909 19th St SE,0,4,0,0,0,1746,2014,0.0,103,2014-04-14,2014,4,14,0,2010,2,104,16,Monday,April,False,False
210,106,149954,2014-06-21,2014,Washington,Washington,Florida Ave NW and U St NW,0,4,0,0,0,1746,2014,0.0,171,2014-06-21,2014,6,21,5,2010,2,172,25,Saturday,June,True,False
211,105,150344,2014-06-21,2014,Tennessee,Memphis,2119 East Alcy Road,0,5,0,0,7,1741,2014,0.0,171,2014-06-21,2014,6,21,5,2010,2,172,25,Saturday,June,True,False
212,162,173786,2014-08-08,2014,Washington,Washington,2nd St NE and Todd Pl NE,0,4,0,0,0,1746,2014,0.0,219,2014-08-08,2014,8,8,4,2010,3,220,32,Friday,August,False,False
213,164,171778,2014-08-08,2014,Wisconsin,Milwaukee,3000 block of N. 28th Street ,0,4,0,0,0,1748,2014,0.0,219,2014-08-08,2014,8,8,4,2010,3,220,32,Friday,August,False,False
214,163,171823,2014-08-08,2014,New Mexico,Albuquerque,3426 Vassar NE,1,3,0,0,0,1730,2014,0.0,219,2014-08-08,2014,8,8,4,2010,3,220,32,Friday,August,False,False
215,225,210363,2014-10-24,2014,Washington,Marysville,5611 108th St NE,4,1,1,0,0,1746,2014,0.0,296,2014-10-24,2014,10,24,4,2010,4,297,43,Friday,October,False,False
216,17,140117,2014-01-30,2014,Texas,Cypress,14015 Fosters Creek Dr,4,0,0,0,1,1742,2014,0.0,29,2014-01-30,2014,1,30,3,2010,1,30,5,Thursday,January,False,False
217,40,113247,2014-03-09,2014,Texas,Austin,4900 block of West Race Avenue,0,6,0,0,0,1742,2014,0.0,67,2014-03-09,2014,3,9,6,2010,1,68,10,Sunday,March,True,False
218,39,113156,2014-03-09,2014,Ohio,Fremont,531 W State St,3,1,0,0,0,1734,2014,0.0,67,2014-03-09,2014,3,9,6,2010,1,68,10,Sunday,March,True,False
219,42,117591,2014-03-16,2014,Texas,Beaumont,S 4th St,3,1,0,0,1,1742,2014,0.0,74,2014-03-16,2014,3,16,6,2010,1,75,11,Sunday,March,True,False
220,43,125855,2014-03-16,2014,Georgia,Waynesboro,4960 Highway 80 West ,0,4,0,0,0,1709,2014,0.0,74,2014-03-16,2014,3,16,6,2010,1,75,11,Sunday,March,True,False
221,50,121031,2014-04-02,2014,Texas,Fort Hood,Motor Pool Road and Tank Destroyer Boulevard,3,16,1,0,0,1742,2014,0.0,91,2014-04-02,2014,4,2,2,2010,2,92,14,Wednesday,April,False,False
222,71,132405,2014-05-03,2014,Texas,Houston,Gears Rd and Trickey Rd,0,6,0,0,0,1742,2014,0.0,122,2014-05-03,2014,5,3,5,2010,2,123,18,Saturday,May,True,False
223,70,131998,2014-05-03,2014,Arkansas,Jonesboro,2201 Moore Rd,3,4,1,0,0,1703,2014,0.0,122,2014-05-03,2014,5,3,5,2010,2,123,18,Saturday,May,True,False
224,83,142123,2014-05-21,2014,Texas,Dallas,4515 Village Fair Pl,1,3,0,0,0,1742,2014,0.0,140,2014-05-21,2014,5,21,2,2010,2,141,21,Wednesday,May,False,False
225,132,156670,2014-07-09,2014,Texas,Spring,711 Leaflet Ln,6,1,0,0,1,1742,2014,0.0,189,2014-07-09,2014,7,9,2,2010,3,190,28,Wednesday,July,False,False
226,196,190874,2014-09-14,2014,Texas,Flour Bluff,229 Naval Air Station Drive,3,1,0,0,0,1742,2014,0.0,256,2014-09-14,2014,9,14,6,2010,3,257,37,Sunday,September,True,False
227,197,2172621,2014-09-14,2014,Texas,Corpus Christi,229 NAS Dr,3,1,0,0,1,1742,2014,0.0,256,2014-09-14,2014,9,14,6,2010,3,257,37,Sunday,September,True,False
228,198,190599,2014-09-14,2014,Alaska,Anchorage,225 E Fifth,0,6,0,0,0,1701,2014,0.0,256,2014-09-14,2014,9,14,6,2010,3,257,37,Sunday,September,True,False
229,235,224746,2014-11-16,2014,Texas,El Paso,115 S. Durango,0,5,0,1,0,1742,2014,0.0,319,2014-11-16,2014,11,16,6,2010,4,320,46,Sunday,November,True,False
230,234,221554,2014-11-16,2014,Ohio,Akron,1891 E Market St,1,4,0,0,1,1734,2014,0.0,319,2014-11-16,2014,11,16,6,2010,4,320,46,Sunday,November,True,False
231,245,226018,2014-11-27,2014,Texas,Georgetown,Pvt Rd 934,2,3,0,0,0,1742,2014,0.0,330,2014-11-27,2014,11,27,3,2010,4,331,48,Thursday,November,False,False
232,18,103698,2014-02-03,2014,Indiana,Franklin,2100 block of Bridlewood Dr,2,2,1,0,0,1713,2014,0.0,33,2014-02-03,2014,2,3,0,2010,1,34,6,Monday,February,False,False
233,59,124146,2014-04-11,2014,Indiana,Richmond,North 15th and H Streets,0,4,0,0,0,1713,2014,0.0,100,2014-04-11,2014,4,11,4,2010,2,101,15,Friday,April,False,False
234,253,259935,2014-12-07,2014,Indiana,South Bend,16000 block of Roosevelt Road,0,4,0,0,0,1713,2014,0.0,340,2014-12-07,2014,12,7,6,2010,4,341,49,Sunday,December,True,False
235,25,107403,2014-02-15,2014,Nevada,Las Vegas,Sahara and Maryland ,0,5,0,0,0,1727,2014,0.0,45,2014-02-15,2014,2,15,5,2010,1,46,7,Saturday,February,True,False
236,236,222393,2014-11-18,2014,Nevada,North Las Vegas,Englestad Street,0,4,0,0,0,1727,2014,0.0,321,2014-11-18,2014,11,18,1,2010,4,322,47,Tuesday,November,False,False
237,36,112415,2014-03-05,2014,South Carolina,Pelzer,Law St,3,1,0,0,1,1739,2014,0.0,63,2014-03-05,2014,3,5,2,2010,1,64,10,Wednesday,March,False,False
238,44,117642,2014-03-21,2014,South Carolina,North Charleston,7550 Dorchester Road,0,4,0,0,0,1739,2014,0.0,79,2014-03-21,2014,3,21,4,2010,1,80,12,Friday,March,False,False
239,204,198064,2014-09-26,2014,South Carolina,Florence,650 Turner Rd,1,4,0,0,2,1739,2014,0.0,268,2014-09-26,2014,9,26,4,2010,3,269,39,Friday,September,False,False
240,82,135904,2014-05-18,2014,Ohio,Sandusky,1643 Cleveland Rd,0,7,0,0,0,1734,2014,0.0,137,2014-05-18,2014,5,18,6,2010,2,138,20,Sunday,May,True,False
241,89,139281,2014-05-25,2014,Ohio,Toledo,2100 block of Joffre Avenue,1,3,0,0,0,1734,2014,0.0,144,2014-05-25,2014,5,25,6,2010,2,145,21,Sunday,May,True,False
242,203,194945,2014-09-21,2014,Ohio,East Liverpool,440 First St,0,4,0,0,0,1734,2014,0.0,263,2014-09-21,2014,9,21,6,2010,3,264,38,Sunday,September,True,False
243,239,223651,2014-11-22,2014,Ohio,Cleveland,1443 E 92nd St,4,1,0,0,1,1734,2014,0.0,325,2014-11-22,2014,11,22,5,2010,4,326,47,Saturday,November,True,False
244,241,223729,2014-11-22,2014,Ohio,Springfield,Clifton Avenue and Rice Street,1,3,0,0,0,1734,2014,0.0,325,2014-11-22,2014,11,22,5,2010,4,326,47,Saturday,November,True,False
245,240,223799,2014-11-22,2014,South Dakota,Sisseton,Fourth Avenue,3,1,1,0,0,1740,2014,0.0,325,2014-11-22,2014,11,22,5,2010,4,326,47,Saturday,November,True,False
246,68,130232,2014-04-29,2014,Georgia,Kennesaw,1675 Airport Road,0,6,1,0,0,1709,2014,0.0,118,2014-04-29,2014,4,29,1,2010,2,119,18,Tuesday,April,False,False
247,79,134823,2014-05-13,2014,Georgia,Atlanta,Panther Trail and Childress Drive,0,5,0,0,0,1709,2014,0.0,132,2014-05-13,2014,5,13,1,2010,2,133,20,Tuesday,May,False,False
248,94,142818,2014-06-03,2014,Georgia,Atlanta,Auburn Avenue,1,4,0,0,1,1709,2014,0.0,153,2014-06-03,2014,6,3,1,2010,2,154,23,Tuesday,June,False,False
249,148,163930,2014-07-26,2014,Georgia,Sylvester,Royal Street,0,8,0,0,0,1709,2014,0.0,206,2014-07-26,2014,7,26,5,2010,3,207,30,Saturday,July,True,False
250,147,166970,2014-07-26,2014,Arkansas,Pine Bluff,Third Ave and Redbud St,1,3,0,0,0,1703,2014,0.0,206,2014-07-26,2014,7,26,5,2010,3,207,30,Saturday,July,True,False
251,146,164513,2014-07-26,2014,Maine,Saco,35 Water Street,4,0,1,0,0,1718,2014,0.0,206,2014-07-26,2014,7,26,5,2010,3,207,30,Saturday,July,True,False
252,160,169326,2014-08-04,2014,Georgia,Atlanta,1100 block of Joseph E. Boone Boulevard NW,0,5,0,0,0,1709,2014,0.0,215,2014-08-04,2014,8,4,0,2010,3,216,32,Monday,August,False,False
253,219,205298,2014-10-13,2014,Georgia,Atlanta,85 Mount Zion Road,0,4,0,0,0,1709,2014,0.0,285,2014-10-13,2014,10,13,0,2010,4,286,42,Monday,October,False,False
254,220,205726,2014-10-14,2014,Georgia,Peachtree Corners,6505 Bannor Lane,2,2,1,0,0,1709,2014,0.0,286,2014-10-14,2014,10,14,1,2010,4,287,42,Tuesday,October,False,False
255,109,151475,2014-06-25,2014,Massachusetts,Lowell,Midland Street,0,5,0,0,0,1720,2014,1.0,175,2014-06-25,2014,6,25,2,2010,2,176,26,Wednesday,June,False,False
256,66,128871,2014-04-25,2014,Tennessee,Memphis,2000 Chelsea Avenue,2,3,0,0,0,1741,2014,0.0,114,2014-04-25,2014,4,25,4,2010,2,115,17,Friday,April,False,False
257,77,134238,2014-05-11,2014,Tennessee,Memphis,2517 Shasta,0,7,0,0,0,1741,2014,0.0,130,2014-05-11,2014,5,11,6,2010,2,131,19,Sunday,May,True,False
258,174,174560,2014-08-14,2014,Tennessee,Memphis,797 Pope Street,1,3,0,0,0,1741,2014,0.0,225,2014-08-14,2014,8,14,3,2010,3,226,33,Thursday,August,False,False
259,182,178425,2014-08-20,2014,Tennessee,Memphis,1400 block of Briarcrest Lane,0,5,0,0,0,1741,2014,0.0,231,2014-08-20,2014,8,20,2,2010,3,232,34,Wednesday,August,False,False
260,227,212884,2014-10-29,2014,Tennessee,Memphis,Yale Road and Ramill Road,0,5,0,0,0,1741,2014,0.0,301,2014-10-29,2014,10,29,2,2010,4,302,44,Wednesday,October,False,False
261,246,225830,2014-11-28,2014,Tennessee,Memphis,1849 East Brooks Road ,0,4,0,0,0,1741,2014,0.0,331,2014-11-28,2014,11,28,4,2010,4,332,48,Friday,November,False,False
262,104,157013,2014-06-20,2014,Maryland,Seat Pleasant,6600 block of Greig Street,0,4,0,0,0,1719,2014,1.0,170,2014-06-20,2014,6,20,4,2010,2,171,25,Friday,June,False,False
263,149,165089,2014-07-27,2014,Missouri,Saint Louis,2000 block of East John Avenue,0,5,0,0,0,1724,2014,0.0,207,2014-07-27,2014,7,27,6,2010,3,208,30,Sunday,July,True,False
264,205,197287,2014-09-27,2014,Missouri,Saint Louis,2000 block East John Avenue,0,5,0,0,0,1724,2014,0.0,269,2014-09-27,2014,9,27,5,2010,3,270,39,Saturday,September,True,False
265,267,268598,2014-12-24,2014,Missouri,Saint Louis,18th and Pine,1,3,0,0,0,1724,2014,0.0,357,2014-12-24,2014,12,24,2,2010,4,358,52,Wednesday,December,False,False
266,118,153275,2014-06-30,2014,Kentucky,Lexington,Scottsdale Circle,1,3,0,0,1,1716,2014,0.0,180,2014-06-30,2014,6,30,0,2010,2,181,27,Monday,June,False,False
267,226,211348,2014-10-26,2014,Kentucky,Cadiz,1410 Old Dover Road,4,0,0,0,1,1716,2014,0.0,298,2014-10-26,2014,10,26,6,2010,4,299,43,Sunday,October,True,False
268,266,267792,2014-12-23,2014,Kentucky,Winchester,260 Oxford Dr,1,3,0,0,2,1716,2014,0.0,356,2014-12-23,2014,12,23,1,2010,4,357,52,Tuesday,December,False,False
269,254,262202,2014-12-12,2014,Oregon,Portland,717 North Killingsworth Court,0,4,0,0,3,1736,2014,0.0,345,2014-12-12,2014,12,12,4,2010,4,346,50,Friday,December,False,False
270,131,156468,2014-07-08,2014,Rhode Island,Providence,35 March Street,0,5,0,0,0,1738,2014,1.0,188,2014-07-08,2014,7,8,1,2010,3,189,28,Tuesday,July,False,False
271,165,171802,2014-08-09,2014,Minnesota,Minneapolis,400 3rd Ave N,1,8,0,0,0,1722,2014,0.0,220,2014-08-09,2014,8,9,5,2010,3,221,32,Saturday,August,True,False
272,272,476321,2015-12-31,2015,Louisiana,New Orleans,1900 block of Amelia Street,0,5,0,1,1,1767,2015,0.0,729,2015-12-31,2015,12,31,3,2010,4,365,53,Thursday,December,False,False
273,288,460049,2015-12-06,2015,Louisiana,Raceland,Market Street,1,3,0,0,2,1767,2015,0.0,704,2015-12-06,2015,12,6,6,2010,4,340,49,Sunday,December,True,False
