,Unnamed: 0_x,Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Unnamed: 0_y,Date,Year,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
1149,1149,882665,2017-07-04,2017,Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,0,0,0,1280,2017-07-04,2017,7,4,1,2010,3,185,27,Tuesday,July,False,False
1150,1150,882321,2017-07-04,2017,Virginia,Hampton,500 block of Patterson Ave,1,4,0,0,0,1280,2017-07-04,2017,7,4,1,2010,3,185,27,Tuesday,July,False,False
1151,1151,883489,2017-07-04,2017,North Carolina,Raleigh,105 E South St,1,3,0,0,2,1280,2017-07-04,2017,7,4,1,2010,3,185,27,Tuesday,July,False,False
1152,1152,882422,2017-07-03,2017,Alabama,Prattville,112 US 82,3,1,0,0,2,1279,2017-07-03,2017,7,3,0,2010,3,184,27,Monday,July,False,False
1153,1153,881921,2017-07-03,2017,Michigan,Pontiac,50 block of Thorpe St,1,3,0,0,1,1279,2017-07-03,2017,7,3,0,2010,3,184,27,Monday,July,False,False
1154,1154,881700,2017-07-02,2017,New Jersey,Jersey City,Wilkinson Avenue,0,4,0,0,0,1278,2017-07-02,2017,7,2,6,2010,3,183,26,Sunday,July,True,False
1155,1155,880738,2017-07-02,2017,South Carolina,Greenwood,SC 72 Bypass,0,4,0,0,1,1278,2017-07-02,2017,7,2,6,2010,3,183,26,Sunday,July,True,False
1156,1156,879953,2017-07-01,2017,Arkansas,Little Rock,220 W 6th St,0,25,0,0,3,1277,2017-07-01,2017,7,1,5,2010,3,182,26,Saturday,July,True,False
1157,1157,883656,2017-07-01,2017,Illinois,Momence,2727 S 13000 Rd E,0,4,0,0,0,1277,2017-07-01,2017,7,1,5,2010,3,182,26,Saturday,July,True,False
1158,1158,880808,2017-07-01,2017,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,0,0,0,1277,2017-07-01,2017,7,1,5,2010,3,182,26,Saturday,July,True,False
1159,1159,880813,2017-07-01,2017,California,Oakland,3200 Humboldt Ave,0,4,0,0,0,1277,2017-07-01,2017,7,1,5,2010,3,182,26,Saturday,July,True,False
1160,1160,879412,2017-06-30,2017,New York,Bronx,1650 Grand Concourse,1,6,1,0,0,1276,2017-06-30,2017,6,30,4,2010,2,181,26,Friday,June,False,False
1161,1161,877295,2017-06-27,2017,Illinois,Chicago,200 block of S Lotus,0,5,0,0,0,1273,2017-06-27,2017,6,27,1,2010,2,178,26,Tuesday,June,False,False
1162,1162,876010,2017-06-25,2017,Washington,Washington,5900 block of Southern Ave SE,0,4,0,0,0,1271,2017-06-25,2017,6,25,6,2010,2,176,25,Sunday,June,True,False
1163,1163,875886,2017-06-25,2017,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,0,0,0,1271,2017-06-25,2017,6,25,6,2010,2,176,25,Sunday,June,True,False
1164,1164,874613,2017-06-24,2017,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,0,0,0,1270,2017-06-24,2017,6,24,5,2010,2,175,25,Saturday,June,True,False
1165,1165,875322,2017-06-24,2017,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,0,0,0,1270,2017-06-24,2017,6,24,5,2010,2,175,25,Saturday,June,True,False
1166,1166,876076,2017-06-24,2017,New Jersey,Willingboro,Pastoral Lane,0,4,0,0,0,1270,2017-06-24,2017,6,24,5,2010,2,175,25,Saturday,June,True,False
1167,1167,873847,2017-06-22,2017,Georgia,Atlanta,1100 block of Osborne Street,1,6,0,0,0,1268,2017-06-22,2017,6,22,3,2010,2,173,25,Thursday,June,False,False
1168,1168,870095,2017-06-18,2017,Missouri,Saint Louis,1900 block of N 14th St,2,2,1,0,0,1264,2017-06-18,2017,6,18,6,2010,2,169,24,Sunday,June,True,False
1169,1169,870222,2017-06-18,2017,Washington,Washington,3100 block of Buena Vista Terrace SE,0,4,0,0,0,1264,2017-06-18,2017,6,18,6,2010,2,169,24,Sunday,June,True,False
1170,1170,869877,2017-06-18,2017,Illinois,Chicago,3300 block of W Crystal St,0,4,0,0,0,1264,2017-06-18,2017,6,18,6,2010,2,169,24,Sunday,June,True,False
1171,1171,869968,2017-06-18,2017,South Carolina,Myrtle Beach,311 N Ocean Blvd,0,6,0,1,1,1264,2017-06-18,2017,6,18,6,2010,2,169,24,Sunday,June,True,False
1172,1172,869838,2017-06-17,2017,Illinois,Chicago,50 block of N Latrobe Ave,0,4,0,0,0,1263,2017-06-17,2017,6,17,5,2010,2,168,24,Saturday,June,True,False
1173,1173,869357,2017-06-17,2017,Ohio,Columbus,6252 Busch Blvd,1,4,0,0,0,1263,2017-06-17,2017,6,17,5,2010,2,168,24,Saturday,June,True,False
1174,1174,868042,2017-06-15,2017,Virginia,Richmond,4053 Old Brook Road,1,3,0,0,1,1261,2017-06-15,2017,6,15,3,2010,2,166,24,Thursday,June,False,False
1175,1175,868363,2017-06-15,2017,New Mexico,La Madera,491 NM-111,5,0,0,0,1,1261,2017-06-15,2017,6,15,3,2010,2,166,24,Thursday,June,False,False
1176,1176,866739,2017-06-14,2017,Virginia,Alexandria,420 E Monroe Ave,0,5,1,0,0,1260,2017-06-14,2017,6,14,2,2010,2,165,24,Wednesday,June,False,False
1177,1177,868147,2017-06-14,2017,Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,0,0,0,1260,2017-06-14,2017,6,14,2,2010,2,165,24,Wednesday,June,False,False
1178,1178,866933,2017-06-14,2017,California,San Francisco,720 San Bruno,3,2,1,0,0,1260,2017-06-14,2017,6,14,2,2010,2,165,24,Wednesday,June,False,False
1179,1179,866412,2017-06-13,2017,Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,0,0,0,1259,2017-06-13,2017,6,13,1,2010,2,164,24,Tuesday,June,False,False
1180,1180,866448,2017-06-13,2017,Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,0,0,0,1259,2017-06-13,2017,6,13,1,2010,2,164,24,Tuesday,June,False,False
1181,1181,869474,2017-06-13,2017,Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,0,0,0,1259,2017-06-13,2017,6,13,1,2010,2,164,24,Tuesday,June,False,False
1182,1182,864743,2017-06-11,2017,Illinois,Chicago,3300 block of W Douglas Blvd,0,9,0,0,0,1257,2017-06-11,2017,6,11,6,2010,2,162,23,Sunday,June,True,False
1183,1183,864852,2017-06-11,2017,Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,0,0,0,1257,2017-06-11,2017,6,11,6,2010,2,162,23,Sunday,June,True,False
1184,1184,865371,2017-06-11,2017,Texas,Houston,505 Cypress Station Dr,0,4,0,0,0,1257,2017-06-11,2017,6,11,6,2010,2,162,23,Sunday,June,True,False
1185,1185,865186,2017-06-10,2017,Tennessee,Memphis,571 East Street,0,4,0,0,0,1256,2017-06-10,2017,6,10,5,2010,2,161,23,Saturday,June,True,False
1186,1186,864370,2017-06-09,2017,Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,0,0,0,1255,2017-06-09,2017,6,9,4,2010,2,160,23,Friday,June,False,False
1187,1187,863075,2017-06-08,2017,Louisiana,New Orleans,3650 Franklin Ave,0,6,0,0,0,1254,2017-06-08,2017,6,8,3,2010,2,159,23,Thursday,June,False,False
1188,1188,861307,2017-06-06,2017,Utah,Sandy,2232 Alta Canyon Drive,2,2,1,0,0,1252,2017-06-06,2017,6,6,1,2010,2,157,23,Tuesday,June,False,False
1189,1189,859875,2017-06-05,2017,Florida,Orlando,2427 Forsyth Rd,5,0,1,0,0,1251,2017-06-05,2017,6,5,0,2010,2,156,23,Monday,June,False,False
1190,1190,858810,2017-06-03,2017,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,0,0,1,1249,2017-06-03,2017,6,3,5,2010,2,154,22,Saturday,June,True,False
1191,1191,858719,2017-06-03,2017,Louisiana,New Orleans,3717 Tulane Ave,3,2,0,0,0,1249,2017-06-03,2017,6,3,5,2010,2,154,22,Saturday,June,True,False
1192,1192,858877,2017-06-02,2017,California,Los Angeles,89th St and Broadway,1,3,0,0,0,1248,2017-06-02,2017,6,2,4,2010,2,153,22,Friday,June,False,False
1193,1193,857443,2017-06-01,2017,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,0,0,1,1247,2017-06-01,2017,6,1,3,2010,2,152,22,Thursday,June,False,False
1194,1194,855764,2017-05-30,2017,Ohio,Middletown,1200 Elliott Dr,1,3,0,0,1,1245,2017-05-30,2017,5,30,1,2010,2,150,22,Tuesday,May,False,False
1195,1195,855113,2017-05-29,2017,Kentucky,Louisville,231 Witherspoon St,1,3,0,0,0,1244,2017-05-29,2017,5,29,0,2010,2,149,22,Monday,May,False,False
1196,1196,853901,2017-05-28,2017,Alabama,Phenix City,100 block of 6th Street South,0,12,0,0,0,1243,2017-05-28,2017,5,28,6,2010,2,148,21,Sunday,May,True,False
1197,1197,853796,2017-05-28,2017,New Jersey,Paterson,86 Main Street,1,5,0,0,0,1243,2017-05-28,2017,5,28,6,2010,2,148,21,Sunday,May,True,False
1198,1198,853920,2017-05-28,2017,Mississippi,Moss Point,6103 Hwy. 63,0,5,0,0,1,1243,2017-05-28,2017,5,28,6,2010,2,148,21,Sunday,May,True,False
1199,1199,853032,2017-05-27,2017,New York,New York (Manhattan),318 W 14th St,0,4,0,0,1,1242,2017-05-27,2017,5,27,5,2010,2,147,21,Saturday,May,True,False
1200,1200,853756,2017-05-27,2017,Mississippi,Bogue Chitto,2871 Lee Dr,8,0,0,1,1,1242,2017-05-27,2017,5,27,5,2010,2,147,21,Saturday,May,True,False
1201,1201,853119,2017-05-27,2017,Washington,Washington,100 block of Q St NW,1,7,0,0,0,1242,2017-05-27,2017,5,27,5,2010,2,147,21,Saturday,May,True,False
1202,1202,852676,2017-05-26,2017,Florida,Miami,2730 NW 167th St,0,4,0,0,0,1241,2017-05-26,2017,5,26,4,2010,2,146,21,Friday,May,False,False
1203,1203,848680,2017-05-21,2017,Iowa,Des Moines,4300 Beaver Dr,1,3,0,0,0,1236,2017-05-21,2017,5,21,6,2010,2,141,20,Sunday,May,True,False
1204,1204,849215,2017-05-21,2017,Arizona,Mesa,441 N Val Vista Dr,0,4,0,0,0,1236,2017-05-21,2017,5,21,6,2010,2,141,20,Sunday,May,True,False
1205,1205,848292,2017-05-20,2017,Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,0,0,2,1235,2017-05-20,2017,5,20,5,2010,2,140,20,Saturday,May,True,False
1206,1206,845364,2017-05-16,2017,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,0,0,1,1231,2017-05-16,2017,5,16,1,2010,2,136,20,Tuesday,May,False,False
1207,1207,843078,2017-05-14,2017,Arkansas,Jonesboro,311 S Main St,1,6,0,0,2,1229,2017-05-14,2017,5,14,6,2010,2,134,19,Sunday,May,True,False
1208,1208,843045,2017-05-14,2017,Illinois,Dolton,14112 Chicago Road,0,4,0,1,0,1229,2017-05-14,2017,5,14,6,2010,2,134,19,Sunday,May,True,False
1209,1209,843172,2017-05-14,2017,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,0,0,0,1229,2017-05-14,2017,5,14,6,2010,2,134,19,Sunday,May,True,False
1210,1210,843590,2017-05-14,2017,Texas,Fort Worth,8600 block of Calmont Ave,0,4,0,0,0,1229,2017-05-14,2017,5,14,6,2010,2,134,19,Sunday,May,True,False
1211,1211,840339,2017-05-10,2017,New Jersey,Trenton,300 block of Centre St,1,3,0,0,1,1225,2017-05-10,2017,5,10,2,2010,2,130,19,Wednesday,May,False,False
1212,1212,839846,2017-05-09,2017,Kansas,Kansas City,1900 block of S. Boeke,3,1,0,0,1,1224,2017-05-09,2017,5,9,1,2010,2,129,19,Tuesday,May,False,False
1213,1213,838272,2017-05-07,2017,Illinois,Chicago,2600 block of 46th Pl,2,8,0,0,0,1222,2017-05-07,2017,5,7,6,2010,2,127,18,Sunday,May,True,False
1214,1214,835961,2017-05-04,2017,Michigan,Flint,600 block of Copeman Boulevard,1,3,0,0,1,1219,2017-05-04,2017,5,4,3,2010,2,124,18,Thursday,May,False,False
1215,1215,834832,2017-05-02,2017,Florida,Jacksonville,1566 West 24th Street,1,3,0,0,0,1217,2017-05-02,2017,5,2,1,2010,2,122,18,Tuesday,May,False,False
1216,1216,833152,2017-05-01,2017,Texas,Dallas,3200 block of Reynolds Ave,1,3,1,0,0,1216,2017-05-01,2017,5,1,0,2010,2,121,18,Monday,May,False,False
1217,1217,832679,2017-04-30,2017,California,San Diego,9080 Judicial Dr,1,6,1,0,0,1215,2017-04-30,2017,4,30,6,2010,2,120,17,Sunday,April,True,False
1218,1218,832528,2017-04-30,2017,Kansas,Topeka,4104 SW 28th,3,1,1,0,0,1215,2017-04-30,2017,4,30,6,2010,2,120,17,Sunday,April,True,False
1219,1219,833128,2017-04-30,2017,Florida,Jacksonville,1200 Ken Knight Dr N,0,5,0,0,0,1215,2017-04-30,2017,4,30,6,2010,2,120,17,Sunday,April,True,False
1220,1220,832309,2017-04-30,2017,South Carolina,Loris,268 N Sea Green Rd,1,5,0,0,2,1215,2017-04-30,2017,4,30,6,2010,2,120,17,Sunday,April,True,False
1221,1221,835459,2017-04-29,2017,California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,0,0,0,1214,2017-04-29,2017,4,29,5,2010,2,119,17,Saturday,April,True,False
1222,1222,831800,2017-04-29,2017,California,Whittier,10000 block of Carmentia Rd,1,3,0,2,2,1214,2017-04-29,2017,4,29,5,2010,2,119,17,Saturday,April,True,False
1223,1223,832290,2017-04-29,2017,California,Sacramento,3800 block of 26th Avenue,0,5,0,0,0,1214,2017-04-29,2017,4,29,5,2010,2,119,17,Saturday,April,True,False
1224,1224,831667,2017-04-29,2017,Maryland,Germantown,12839 Kitchen House Way,1,3,0,0,2,1214,2017-04-29,2017,4,29,5,2010,2,119,17,Saturday,April,True,False
1225,1225,834788,2017-04-29,2017,California,Compton,2000 Block of N Nestor Ave,0,4,0,0,0,1214,2017-04-29,2017,4,29,5,2010,2,119,17,Saturday,April,True,False
1226,1226,832063,2017-04-29,2017,Virginia,Virginia Beach,200 block of 18th St,0,4,0,0,0,1214,2017-04-29,2017,4,29,5,2010,2,119,17,Saturday,April,True,False
1227,1227,831201,2017-04-28,2017,Pennsylvania,Chester,5 E 21st St,0,4,0,0,0,1213,2017-04-28,2017,4,28,4,2010,2,118,17,Friday,April,False,False
1228,1228,830984,2017-04-27,2017,New Jersey,Newark,1100 block of S Orange Ave,1,3,0,0,0,1212,2017-04-27,2017,4,27,3,2010,2,117,17,Thursday,April,False,False
1229,1229,829073,2017-04-26,2017,Florida,Miami,SW 264th St and 139th Ave,0,4,0,0,2,1211,2017-04-26,2017,4,26,2,2010,2,116,17,Wednesday,April,False,False
1230,1230,825694,2017-04-21,2017,Florida,Palm Bay,2500 block of Vernon Dr,2,2,0,0,1,1206,2017-04-21,2017,4,21,4,2010,2,111,16,Friday,April,False,False
1231,1231,825111,2017-04-20,2017,Kentucky,Louisville,700 block of East Jacob Street,0,4,0,0,0,1205,2017-04-20,2017,4,20,3,2010,2,110,16,Thursday,April,False,False
1232,1232,821667,2017-04-16,2017,California,Vallejo,110 Calhoun Street,0,4,0,0,0,1201,2017-04-16,2017,4,16,6,2010,2,106,15,Sunday,April,True,False
1233,1233,821723,2017-04-16,2017,North Carolina,Elizabeth City,611 S Martin St,0,4,0,0,0,1201,2017-04-16,2017,4,16,6,2010,2,106,15,Sunday,April,True,False
1234,1234,821371,2017-04-16,2017,Ohio,Columbus,1710 Cleveland Av,0,9,0,0,0,1201,2017-04-16,2017,4,16,6,2010,2,106,15,Sunday,April,True,False
1235,1235,821640,2017-04-15,2017,Illinois,Rock Falls,311 W  2nd St,0,4,0,0,1,1200,2017-04-15,2017,4,15,5,2010,2,105,15,Saturday,April,True,False
1236,1236,821055,2017-04-15,2017,Pennsylvania,Philadelphia,5900 block of Hammond St,0,4,0,0,0,1200,2017-04-15,2017,4,15,5,2010,2,105,15,Saturday,April,True,False
1237,1237,820565,2017-04-15,2017,Indiana,Indianapolis,300 block of S Meridian St,0,4,0,0,1,1200,2017-04-15,2017,4,15,5,2010,2,105,15,Saturday,April,True,False
1238,1238,821400,2017-04-15,2017,Alabama,Birmingham,1480 Center Point Pkwy,0,6,0,0,1,1200,2017-04-15,2017,4,15,5,2010,2,105,15,Saturday,April,True,False
1239,1239,821651,2017-04-15,2017,Illinois,Harvey,14600 block of Myrtle Avenue,0,4,0,0,0,1200,2017-04-15,2017,4,15,5,2010,2,105,15,Saturday,April,True,False
1240,1240,822750,2017-04-15,2017,California,Banning,900 block of N Allen St,0,4,0,0,0,1200,2017-04-15,2017,4,15,5,2010,2,105,15,Saturday,April,True,False
1241,1241,818932,2017-04-13,2017,Georgia,Atlanta,30 Anderson Ave SW,1,3,0,0,1,1198,2017-04-13,2017,4,13,3,2010,2,103,15,Thursday,April,False,False
1242,1242,815227,2017-04-09,2017,Texas,San Antonio,4000 block of Moss Spring Dr,1,3,0,0,0,1194,2017-04-09,2017,4,9,6,2010,2,99,14,Sunday,April,True,False
1243,1243,815246,2017-04-09,2017,Indiana,Fort Wayne,9439 Lima Rd,1,3,0,0,1,1194,2017-04-09,2017,4,9,6,2010,2,99,14,Sunday,April,True,False
1244,1244,813877,2017-04-07,2017,North Carolina,Hickory,1423 29th Ave Dr NE,3,1,0,0,2,1192,2017-04-07,2017,4,7,4,2010,2,97,14,Friday,April,False,False
1245,1245,813943,2017-04-07,2017,Minnesota,Saint Paul,1600 block of English St,3,1,1,0,1,1192,2017-04-07,2017,4,7,4,2010,2,97,14,Friday,April,False,False
1246,1246,814094,2017-04-07,2017,Illinois,Chicago,5600 block of W Lake St,1,5,0,0,0,1192,2017-04-07,2017,4,7,4,2010,2,97,14,Friday,April,False,False
1247,1247,813821,2017-04-07,2017,Texas,Houston,3829 Mount Pleasant St,4,0,1,0,0,1192,2017-04-07,2017,4,7,4,2010,2,97,14,Friday,April,False,False
1248,1248,813028,2017-04-06,2017,Louisiana,Lake Charles,2000 block of Tulip St,1,3,0,0,4,1191,2017-04-06,2017,4,6,3,2010,2,96,14,Thursday,April,False,False
1249,1249,810756,2017-04-03,2017,Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,0,0,0,1188,2017-04-03,2017,4,3,0,2010,2,93,14,Monday,April,False,False
1250,1250,811089,2017-04-03,2017,Texas,Lubbock,5401 Ave Q,0,7,0,0,1,1188,2017-04-03,2017,4,3,0,2010,2,93,14,Monday,April,False,False
1251,1251,809978,2017-04-02,2017,Illinois,Chicago,3500 block of W Van Buren St,2,4,0,0,0,1187,2017-04-02,2017,4,2,6,2010,2,92,13,Sunday,April,True,False
1252,1252,809683,2017-04-02,2017,Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,0,0,0,1187,2017-04-02,2017,4,2,6,2010,2,92,13,Sunday,April,True,False
1253,1253,809815,2017-04-01,2017,California,Pittsburg,100 block of Madoline Street,0,5,0,0,1,1186,2017-04-01,2017,4,1,5,2010,2,91,13,Saturday,April,True,False
1254,1254,809048,2017-04-01,2017,Florida,Tampa,219 S Howard Ave,1,4,0,0,1,1186,2017-04-01,2017,4,1,5,2010,2,91,13,Saturday,April,True,False
1255,1255,809499,2017-04-01,2017,Oklahoma,Oklahoma City,1212 N Woodward Ave,2,3,0,0,1,1186,2017-04-01,2017,4,1,5,2010,2,91,13,Saturday,April,True,False
1256,1256,807618,2017-03-30,2017,Illinois,Chicago,2704 E 75th St,4,0,0,0,0,1184,2017-03-30,2017,3,30,3,2010,1,89,13,Thursday,March,False,False
1257,1257,804115,2017-03-27,2017,Florida,Sanford,209 Hays Dr,2,4,0,0,1,1181,2017-03-27,2017,3,27,0,2010,1,86,13,Monday,March,False,False
1258,1258,803689,2017-03-26,2017,Ohio,Cleveland,E 75th St,2,2,0,0,0,1180,2017-03-26,2017,3,26,6,2010,1,85,12,Sunday,March,True,False
1259,1259,803822,2017-03-26,2017,Texas,Houston,5619 Aldine Bender Rd,2,4,0,0,1,1180,2017-03-26,2017,3,26,6,2010,1,85,12,Sunday,March,True,False
1260,1260,803054,2017-03-26,2017,Ohio,Cincinnati,4601 Kellogg Ave,1,15,1,0,1,1180,2017-03-26,2017,3,26,6,2010,1,85,12,Sunday,March,True,False
1261,1261,802926,2017-03-25,2017,Tennessee,Knoxville,Minnesota Ave,1,4,0,0,0,1179,2017-03-25,2017,3,25,5,2010,1,84,12,Saturday,March,True,False
1262,1262,803460,2017-03-25,2017,Michigan,Detroit,8443 Grand River Ave,1,3,0,0,1,1179,2017-03-25,2017,3,25,5,2010,1,84,12,Saturday,March,True,False
1263,1263,802837,2017-03-25,2017,Ohio,Cleveland,E 79th St and Woodland Ave,2,2,0,0,3,1179,2017-03-25,2017,3,25,5,2010,1,84,12,Saturday,March,True,False
1264,1264,802425,2017-03-24,2017,California,Fresno,300 block of South Villa Avenue,1,4,0,0,1,1178,2017-03-24,2017,3,24,4,2010,1,83,12,Friday,March,False,False
1265,1265,802240,2017-03-24,2017,Missouri,Saint Louis,5100 block of Palm St,1,6,0,0,0,1178,2017-03-24,2017,3,24,4,2010,1,83,12,Friday,March,False,False
1266,1266,800363,2017-03-22,2017,Wisconsin,Rothschild,1133 E Grand Ave,4,0,1,0,0,1176,2017-03-22,2017,3,22,2,2010,1,81,12,Wednesday,March,False,False
1267,1267,797553,2017-03-19,2017,Kentucky,Louisville,1512 Portland Avenue,1,5,0,0,0,1173,2017-03-19,2017,3,19,6,2010,1,78,11,Sunday,March,True,False
1268,1268,797125,2017-03-18,2017,Michigan,Detroit,16000 block of Rutherford,3,1,0,1,1,1172,2017-03-18,2017,3,18,5,2010,1,77,11,Saturday,March,True,False
1269,1269,794468,2017-03-15,2017,Louisiana,Metairie,2508 Pasadena Ave,3,1,0,0,1,1169,2017-03-15,2017,3,15,2,2010,1,74,11,Wednesday,March,False,False
1270,1270,791298,2017-03-10,2017,Illinois,Chicago,123 E 51st St,2,2,0,0,0,1164,2017-03-10,2017,3,10,4,2010,1,69,10,Friday,March,False,False
1271,1271,791274,2017-03-10,2017,Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1,0,0,0,1164,2017-03-10,2017,3,10,4,2010,1,69,10,Friday,March,False,False
1272,1272,789798,2017-03-07,2017,Illinois,Chicago,W 76th St and S May St,0,4,0,0,0,1161,2017-03-07,2017,3,7,1,2010,1,66,10,Tuesday,March,False,False
1273,1273,789424,2017-03-05,2017,Georgia,Columbus,600 block of 32nd Street,0,4,0,0,0,1159,2017-03-05,2017,3,5,6,2010,1,64,9,Sunday,March,True,False
1274,1274,787875,2017-03-04,2017,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,0,0,1,1158,2017-03-04,2017,3,4,5,2010,1,63,9,Saturday,March,True,False
1275,1275,787801,2017-03-04,2017,California,Sacramento,2500 block of 33rd St,0,4,0,0,0,1158,2017-03-04,2017,3,4,5,2010,1,63,9,Saturday,March,True,False
1276,1276,786876,2017-03-03,2017,Pennsylvania,Philadelphia,7165 Germantown Ave,0,4,0,0,0,1157,2017-03-03,2017,3,3,4,2010,1,62,9,Friday,March,False,False
1277,1277,787435,2017-03-03,2017,California,Riverside,8300 block of Trey Ave,0,5,0,0,0,1157,2017-03-03,2017,3,3,4,2010,1,62,9,Friday,March,False,False
1278,1278,785262,2017-02-28,2017,Ohio,Cincinnati,1700 of Casey Dr,0,6,0,0,0,1154,2017-02-28,2017,2,28,1,2010,1,59,9,Tuesday,February,False,False
1279,1279,783963,2017-02-27,2017,Virginia,Newport News,11810 Fountain Way,0,4,0,0,0,1153,2017-02-27,2017,2,27,0,2010,1,58,9,Monday,February,False,False
1280,1280,783623,2017-02-26,2017,Indiana,Gary,1700 Grant St,1,4,0,0,1,1152,2017-02-26,2017,2,26,6,2010,1,57,8,Sunday,February,True,False
1281,1281,783102,2017-02-25,2017,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,0,0,1,1151,2017-02-25,2017,2,25,5,2010,1,56,8,Saturday,February,True,False
1282,1282,783090,2017-02-25,2017,Florida,Jacksonville,3604 Moncrief Rd,1,4,0,0,0,1151,2017-02-25,2017,2,25,5,2010,1,56,8,Saturday,February,True,False
1283,1283,780792,2017-02-22,2017,New York,Rochester,191 Genesee St,0,4,0,0,0,1148,2017-02-22,2017,2,22,2,2010,1,53,8,Wednesday,February,False,False
1284,1284,780036,2017-02-21,2017,Ohio,Cleveland,16700 Lorain Ave,0,4,0,0,2,1147,2017-02-21,2017,2,21,1,2010,1,52,8,Tuesday,February,False,False
1285,1285,779582,2017-02-21,2017,Mississippi,Toomsuba,Butts Road,4,0,0,0,1,1147,2017-02-21,2017,2,21,1,2010,1,52,8,Tuesday,February,False,False
1286,1286,778941,2017-02-20,2017,Ohio,Cleveland,1082 East 105th Street,0,5,0,0,0,1146,2017-02-20,2017,2,20,0,2010,1,51,8,Monday,February,False,False
1287,1287,778182,2017-02-19,2017,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,0,0,0,1145,2017-02-19,2017,2,19,6,2010,1,50,7,Sunday,February,True,False
1288,1288,777876,2017-02-18,2017,Pennsylvania,Philadelphia,50 block of N Conestoga St,0,4,0,0,0,1144,2017-02-18,2017,2,18,5,2010,1,49,7,Saturday,February,True,False
1289,1289,777410,2017-02-18,2017,Indiana,South Bend,1000 block of Yukon St,1,3,0,0,0,1144,2017-02-18,2017,2,18,5,2010,1,49,7,Saturday,February,True,False
1290,1290,775903,2017-02-15,2017,California,Salinas,30 Soledad Street,0,4,0,0,1,1141,2017-02-15,2017,2,15,2,2010,1,46,7,Wednesday,February,False,False
1291,1291,775531,2017-02-15,2017,Illinois,Chicago,3949 South Albany Avenue,3,1,0,1,1,1141,2017-02-15,2017,2,15,2,2010,1,46,7,Wednesday,February,False,False
